id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0keEXuIfcjDPK6NVTcWNWy,Çapkın Kız,42,123573,0,['Gönül Yazar'],['0W9Yg3XLyYxcesMVrAixZo'],1969,0.865,0.28,0,-11.165999999999999,0,0.0807,0.919,0.0017,0.221,0.935,118.07799999999999,4
4YoKrIafwopFW5OfjaRwty,Is Anybody Goin' to San Antone,54,133880,0,['Charley Pride'],['69Fk1s1lzINOKqoSWjjEiE'],1970-07-01,0.718,0.39899999999999997,2,-11.592,1,0.034,0.7240000000000001,0,0.156,0.856,116.477,4
7lSuOz8LjZ73RPzZKZCHaH,Na Tonga Da Mironga Do Kabulete,45,192013,0,['Wilson Simonal'],['6DqFCzjARUV3xH9meu3Bya'],1970-01-01,0.639,0.677,2,-9.51,1,0.0442,0.145,0.00018999999999999998,0.0668,0.919,89.145,4
5WDhqq4AlF4nuaep2QWDdE,Zindagi Kaisi Hai Paheli,37,209213,0,['Manna Dey'],['4kcoiVXIxvUoLUoHY1vJYU'],1970-12-31,0.374,0.62,0,-6.486000000000001,1,0.0373,0.857,0.00000502,0.34299999999999997,0.529,97.23,4
26iYlPGlcfkHDlmZSVMIwc,Sit Down Young Stranger,37,204627,0,['Gordon Lightfoot'],['23rleGXVOVVgTk3xgtmfE4'],1970,0.63,0.16399999999999998,4,-16.142,1,0.0337,0.9079999999999999,0.00747,0.109,0.47,97.37700000000001,4
2FZv72gyxqvSr4AdQm6gzt,"Whipping Post - Live At The Fillmore East, March 1971",35,1389372,0,['Allman Brothers Band'],['4wQ3PyMz3WwJGI5uEqHUVR'],1971-07-01,0.35200000000000004,0.7120000000000001,4,-10.527999999999999,0,0.0512,0.385,0.516,0.319,0.257,111.42299999999999,4
4mSi8bXPR9c6PflB73ixSw,Homemade Ice Cream,53,192040,0,['Tony Joe White'],['6QvgWa4x3Ij4tvBpFMo11P'],1973,0.682,0.14300000000000002,7,-19.634,1,0.0496,0.789,0.9009999999999999,0.113,0.368,82.352,4
473McZs08uo5AIimJyAelZ,Please Please Me - Mono Version / Remastered 2009,40,121333,0,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],1973-04-01,0.542,0.6990000000000001,4,-5.829,1,0.0318,0.628,0,0.053,0.8270000000000001,138.38299999999998,4
4xErixL0wccKJRQOQIS4jt,Cenizas,36,193654,0,['Los Terricolas'],['2nrSPPSfNesng85eRV4W4m'],1974-05-15,0.491,0.39299999999999996,11,-7.393,0,0.0275,0.223,0.0000692,0.17600000000000002,0.32,80.194,4
7FwBXuLzWyUAK93VqZ5rtf,"Wie Ein Baum, Den Man Fällt",33,190973,0,['Reinhard Mey'],['119CgQj02xyMpOobWjdb3C'],1974-01-01,0.547,0.29100000000000004,11,-17.535,1,0.0544,0.96,0.0026,0.691,0.298,124.44,4
2vwqOagUdKs4iPG4awFt7Y,Bohemian Rhapsody - Remastered 2011,44,354320,0,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],1975-11-21,0.414,0.40399999999999997,0,-9.927999999999999,0,0.0499,0.271,0,0.3,0.22399999999999998,71.105,4
7G7GxwxPRGqUC4OoSv9iZu,Juan el Pescador,39,175200,0,['Estrellas De Plata'],['6b9qdzvnv1JbTrfVY6Fhdl'],1975-01-01,0.374,0.5,7,-7.362,1,0.0285,0.6409999999999999,0,0.217,0.716,115.23200000000001,4
5Eq0mobXSnyWu1dpE6lSdY,Get Closer,55,238147,0,['Seals and Crofts'],['6jdObwsrIjSRnBbMw6lPBj'],1976,0.653,0.43700000000000006,2,-12.640999999999998,1,0.027999999999999997,0.434,0.0000674,0.0689,0.63,96.469,4
1eZfMt7r4l33HkFHJ6ffJo,Lost Inside of You,42,174667,0,"['Barbra Streisand', 'Kris Kristofferson']","['7jmTilWYlKOuavFfmQAcu6', '0vYQRW5LIDeYQOccTviQNX']",1976-11,0.248,0.28,9,-11.72,0,0.0298,0.8240000000000001,0.7609999999999999,0.128,0.0618,101.546,4
4UoTkpYwG0GfMiZ6VaUtrz,"Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": II. Andante",41,418867,0,"['Wolfgang Amadeus Mozart', 'Murray Perahia', 'English Chamber Orchestra']","['4NJhFmfw43RLBLjQvxDuRS', '4EEQIAJoeN1V30MqFFtXxB', '2DO4p3CPDnInsJfg0jFfaF']",1976,0.174,0.038,5,-25.788,1,0.0376,0.98,0.922,0.10300000000000001,0.10300000000000001,184.128,3
2fCvO4vU4LLEzHLsKKrVr7,Furry Sings the Blues,39,306240,0,['Joni Mitchell'],['5hW4L92KnC6dX9t7tYM4Ve'],1976-11-01,0.627,0.374,7,-10.287,1,0.0278,0.623,0,0.11199999999999999,0.39899999999999997,106.01799999999999,4
4muXLH0rXZwuQJqRTWvdVi,Smile Jamaica - Single Version,45,303307,0,['Bob Marley & The Wailers'],['2QsynagSdAqZj3U9HgDzjD'],1978-03-23,0.701,0.40299999999999997,11,-9.777000000000001,0,0.27699999999999997,0.000766,0.00000102,0.0377,0.6759999999999999,147.694,4
4a5aC5C4MAfqHPGgVZhSrr,Love Music,40,235173,0,"['Earth, Wind & Fire']",['4QQgXkCYTt3BlENzhyNETg'],1978-11-23,0.6990000000000001,0.769,0,-7.247999999999999,1,0.0403,0.265,0.335,0.0709,0.772,95.456,4
7HrzErXq3TsKOY1gmdIShB,The River,68,301547,0,['Bruce Springsteen'],['3eqjTLE0HfPfh78zjh6TqT'],1980-10-17,0.5870000000000001,0.536,7,-11.248,1,0.0304,0.179,0.0000275,0.305,0.59,117.49799999999999,4
5bycn7SuJzYnxte0W54mNX,Santa Lucia - Remastered,65,224827,0,['Miguel Ríos'],['1dpnxi6xgoB2kaRYnnoatZ'],1980-01-01,0.545,0.682,6,-5.931,1,0.0289,0.213,0,0.147,0.713,102.70299999999999,4
2AkPNPNHNFCbvqQFlFmdPN,Love Will Tear Us Apart (Martin Hannett Sessions),40,196827,0,['Joy Division'],['432R46LaYsJZV2Gmc4jUV5'],1980,0.47,0.812,11,-8.43,0,0.10400000000000001,0.00122,0.821,0.135,0.6859999999999999,148.069,4
01kKTjzU9xZSyUUI61K3KA,Mambo,40,303733,0,['Lucio Dalla'],['25MkkfEousyfp2eyh38FUl'],1980-05-02,0.63,0.5710000000000001,4,-13.443,0,0.184,0.397,0,0.223,0.575,123.304,4
1SGpEwVittlnVr7AU1XKyh,La Primera Cosa Bella,40,195440,0,['Nicola Di Bari'],['31Pfw9p5mZPeKqZSaiXzqk'],1980-01-04,0.265,0.493,1,-11.833,1,0.0322,0.722,0.00000414,0.113,0.507,91.679,4
5fsU7AtSTp0zySUf46hwbt,Just Between You And Me,51,235560,0,['April Wine'],['1JHzh1ETQTMoFb2CgncnTL'],1981,0.511,0.308,7,-15.020999999999999,1,0.0247,0.408,0.000022,0.15,0.377,83.546,4
28P5HAF0Kll9Xd9dX4qw7A,Eye of the Tiger,60,243773,0,['Survivor'],['26bcq2nyj5GB7uRr558iQg'],1982,0.815,0.43799999999999994,0,-14.522,0,0.0346,0.21600000000000003,0.000466,0.0787,0.552,108.965,4
4nqSXBnbftYdQ3WUxHSCiz,Les dingues et les paumés - Remastered,40,285933,0,['Hubert-Félix Thiéfaine'],['5uD9sDsgIlcyH0e6Hkxbat'],1982-09-01,0.6729999999999999,0.32299999999999995,0,-10.894,0,0.0441,0.6970000000000001,0.594,0.0517,0.221,123.81200000000001,4
3m3nyrw5noqcIFho64qbdZ,De Tanto Soñar,46,213133,0,['Diego Verdaguer'],['2UFqwY8A3PLcx8pAkg9g5P'],1984-07-13,0.7020000000000001,0.486,7,-14.628,1,0.0469,0.575,0.0176,0.0806,0.8140000000000001,127.76,4
7nGPIJ1LzrM4tA6BchegLu,Sendiri,44,237387,0,['Chrisye'],['2NteKKMj3takKR3ABTd279'],1984-01-01,0.32299999999999995,0.314,5,-10.651,1,0.0334,0.884,0.0241,0.203,0.19399999999999998,122.74700000000001,4
68ha97ge3H4cFsV3O1H4aD,"Kitara, Taivas Ja Tähdet",40,280600,0,['Eppu Normaali'],['6KbCFHgM4basg1TvK3oEzv'],1985,0.636,0.8490000000000001,4,-7.5489999999999995,1,0.0323,0.113,0.0012,0.20800000000000002,0.9109999999999999,145.856,4
0QM8IOYgFzvWcBYn0oi0Cs,Maputo,47,408467,0,"['Bob James', 'David Sanborn']","['6ryjbFyWBZho9KGXqKZdqQ', '7vNcTk9TgKF0qDsS87nWGE']",1986-05-13,0.701,0.513,7,-14.369000000000002,0,0.034,0.0773,0.8809999999999999,0.113,0.74,90.883,4
0pv49erP5wxMZMnprRCqXT,The Conjuring - Remastered,46,302333,0,['Megadeth'],['1Yox196W7bzVNZI7RBaPnf'],1986,0.258,0.946,4,-4.171,1,0.142,0.000057799999999999995,0.00731,0.17600000000000002,0.46399999999999997,161.374,4
57kYpyQ0jswmLl7SPpVVEs,Some People,51,231560,0,['Cliff Richard'],['2nvKpWcP8etYTq4JrRiUiy'],1987,0.725,0.519,10,-12.864,1,0.0338,0.243,0.000233,0.0729,0.809,109.99,4
7DFawVSjI88xR9mjnWwURg,If You Don't Know Me by Now - 2008 Remaster,73,204000,0,['Simply Red'],['1fa0cOhromAZdq2xRA4vv8'],1989,0.638,0.35200000000000004,10,-9.266,1,0.0268,0.49200000000000005,0,0.105,0.204,94.17299999999999,3
0McSSvzBsn6dO0MP0hiuEt,Roses Montage,46,76400,0,['Elmer Bernstein'],['7sXdMnZeR5MsLKToZKpR2c'],1989,0.21100000000000002,0.366,0,-10.465,0,0.0357,0.925,0.581,0.14,0.15,85.23899999999999,3
26qJbH95QtmiX53WDZweOa,Buscadme y Vivireis,49,442567,0,['Marcos Vidal'],['03CueHDpVcwXQZHeBlZUkd'],1990-01-19,0.494,0.22899999999999998,1,-12.424000000000001,1,0.0392,0.868,0,0.111,0.061,66.821,4
0P0Qbqyplr7DduF1jr7Quv,Life's What You Make It,43,220200,0,['Talk Talk'],['7Fo8TAyGJr4VmhE68QamMf'],1990-05-21,0.532,0.8009999999999999,1,-6.85,1,0.0332,0.0035700000000000003,0.25,0.0985,0.951,91.948,4
5sIpifr43qTdWgphA9caLK,Create In Me A Clean Heart,42,260307,0,['Keith Green'],['0sA93wBoY7nJUE8dSrOZay'],1990-01-01,0.33799999999999997,0.321,7,-17.28,1,0.0298,0.414,0.0000187,0.11199999999999999,0.337,109.93799999999999,4
3fcGGP62sllcNEhuFJVYeC,Right Here Right Now,57,189293,0,['Jesus Jones'],['0roeI3yPusDWwWRzAqTopw'],1991-01-28,0.657,0.608,2,-13.565,1,0.0287,0.0088,0.00000345,0.10300000000000001,0.723,106.86200000000001,4
4Mncwn3GoNWdyXLWrcRJpW,The Whiskey Ain't Workin' (feat. Marty Stuart),46,159880,0,"['Travis Tritt', 'Marty Stuart']","['2M4Yt7oKGoYd0wqU44k4i2', '3OyGv7XUYQwQgECYSzJhyO']",1991,0.667,0.632,7,-9.258,1,0.0272,0.261,0,0.268,0.893,124.01100000000001,4
6bCPryuQjsts5cEybA3Nb5,Losing My Religion,45,268427,0,['R.E.M.'],['4KWTAlx2RvbpseOGMEmROg'],1991-03-12,0.6659999999999999,0.855,9,-5.051,0,0.0295,0.179,0.0000012,0.0987,0.8029999999999999,125.639,4
5fckoQosqCX9xJvHlwITY8,La chica banda,50,228693,0,['Café Tacvba'],['09xj0S68Y1OU1vHMCZAIvz'],1992-07-13,0.6559999999999999,0.843,7,-4.553,1,0.033,0.00114,0.000973,0.0233,0.746,129.928,4
53ann6bENp7BF8uklrzQAp,The Promise,56,256493,0,['Michael Nyman'],['2LvhyFvUCDJ7gFuEBOcrM8'],1993-01-01,0.0992,0.226,9,-14.84,0,0.0339,0.937,0.903,0.183,0.0605,79.518,4
6aaPceG6TnixvAZQ1wBMdp,Get It Together,52,245627,1,"['Beastie Boys', 'Q-Tip']","['03r4iKL2g2442PT9n2UKsx', '3ZotbHeyVQKxQCPDJuQ4SU']",1994-05-23,0.8540000000000001,0.649,11,-7.997000000000001,1,0.326,0.281,0,0.106,0.7340000000000001,101.02,4
2FJQyteNdmYjgE9sUMri1O,Seemann,49,288173,0,['Rammstein'],['6wWVKhxIU2cEi0K81v7HvP'],1995-09-24,0.6,0.672,4,-9.295,1,0.0539,0.00471,0.0117,0.106,0.37799999999999995,140.15,4
79oesFYaS2VT39ShdA19u9,After Today,49,141347,0,"['Aaron Lohr', 'Chorus - After Today']","['7kpYFxC5CpMUjfXtOGOrvR', '375QdJrME9U71Sh7zj0hfM']",1995-01-01,0.779,0.62,5,-8.574,1,0.207,0.293,0,0.102,0.5720000000000001,142.251,4
09WxJCWFMWAxTHBLLelpDS,Woo Hah!! Got You All in Check,60,271973,1,['Busta Rhymes'],['1YfEcTuGvBQ8xSD1f53UnK'],1996,0.8420000000000001,0.831,1,-7.072,1,0.242,0.127,0,0.0881,0.8140000000000001,92.053,4
7etojJg0JsetC3fSVpU3tX,"Would? - Live at the Majestic Theatre, Brooklyn, NY - April 1996",53,223267,0,['Alice In Chains'],['64tNsm6TnZe2zpcMVMOoHL'],1996-07-29,0.613,0.7,10,-7.779,0,0.0283,0.0467,0.00000209,0.7020000000000001,0.467,100.743,4
6dKntZwVJx0QLX6IM19gC7,Waste,50,290107,0,['Phish'],['5wbIWUzTPuTxTyG6ouQKqz'],1996-10-15,0.534,0.39,5,-10.49,1,0.027000000000000003,0.637,0.000759,0.0961,0.213,142.878,4
0MyY4WcN7DIfbSmp5yej5z,Da Funk,68,328680,0,['Daft Punk'],['4tZwfgrHOc3mvqYlEYSvVi'],1997-01-16,0.8059999999999999,0.7,0,-5.269,0,0.0752,0.00196,0.8909999999999999,0.267,0.892,111.215,4
3uUooOeCutUQw4CKejmBvp,Bailando De Jalón,51,179328,0,['Junior Klan'],['38nF3ZyCqorhu0SaQ7yMqI'],1997-04-18,0.8059999999999999,0.758,2,-8.72,1,0.0438,0.366,0.000267,0.0462,0.9009999999999999,94.85799999999999,4
19vhfSUgVJO2enJ6XidUGO,Molinos De Viento,68,251681,0,['Mägo de Oz'],['5ZNxiPcbKgaNcBrERMpqeu'],1998,0.491,0.877,7,-3.758,1,0.0425,0.000259,0,0.0876,0.8190000000000001,138.31,4
5VEbIsn42Z8D3bz3RsjQcV,Lágrimas de oro,52,177573,0,['Manu Chao'],['6wH6iStAh4KIaWfuhf0NYM'],1998-10-06,0.701,0.8240000000000001,9,-7.06,1,0.0412,0.763,0.000033600000000000004,0.111,0.711,96.05799999999999,4
6kQz6t5z1FK4uohPh8Kd73,Let's Get Loud,68,238227,0,['Jennifer Lopez'],['2DlGxzQSjYe5N6G9nkYghR'],1999-04-20,0.82,0.937,5,-4.81,0,0.0542,0.139,0.000074,0.325,0.922,131.006,4
3NJn7p1nrI3R8alivEMPwB,You Had Me from Hello,53,230827,0,['Kenny Chesney'],['3grHWM9bx2E9vwJCdlRv9O'],1999-02-26,0.595,0.39299999999999996,2,-9.908999999999999,1,0.0292,0.508,0,0.153,0.2,137.744,4
4E5rL7YL0hVUPqeMSpjEF2,Yesterday - Remastered 2015,61,125320,0,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],2000-11-13,0.401,0.18899999999999997,0,-11.189,1,0.0287,0.871,0,0.0968,0.35700000000000004,94.509,4
3pYHS2csMnLKvxA1ARBJMO,Die Fledermaus: Overture,7,516133,0,"['Johann Strauss II', 'Wiener Philharmoniker', 'Seiji Ozawa']","['5goS0v24Fc1ydjCKQRwtjM', '003f4bk13c6Q3gAUXv7dGJ', '0atCvjK2GL6ezQFGOQOYQo']",2002-01-01,0.313,0.152,2,-21.480999999999998,1,0.0538,0.943,0.773,0.353,0.17300000000000001,96.757,4
1ABzvnkHLpLaIN7VlB00LJ,Soun Tha Mi Primer Amor - Remastered,57,191000,0,['Kinky'],['4WOIfFwyvx22jM0eg2fpKv'],2002-03-26,0.83,0.838,6,-6.77,1,0.0776,0.0805,0.517,0.073,0.8290000000000001,104.41799999999999,4
3C7M9ERiFZS8yhkZOgrh8E,Clear Blue Skies - 2003 Remaster,8,172240,0,['Cliff Richard'],['2nvKpWcP8etYTq4JrRiUiy'],2017-11-10,0.745,0.7170000000000001,4,-7.12,1,0.0309,0.0482,0.5,0.0739,0.966,109.969,4
5VVWgWH8HFLAtM8lbttvn9,Stockholm Syndrome,60,297000,0,['Muse'],['12Chz98pHFMPJEknJQMWvI'],2004-03-23,0.434,0.977,2,-4.845,1,0.0786,0.00187,0.166,0.34700000000000003,0.0939,128.22299999999998,4
3yupzluZdw77zjfskZnQgc,Swing Life Away,58,200067,0,['Rise Against'],['6Wr3hh341P84m3EI8qdn9O'],2004-01-01,0.48700000000000004,0.42700000000000005,6,-6.949,1,0.0405,0.545,0,0.0909,0.8029999999999999,185.11700000000002,3
7zq35cvFq3ngiIzULpEg8C,ได้ไหม...ถ้าฉันจะบอกว่ารักเธอ,9,194027,0,['Lydia'],['3CXZCvIZ9YjprJWs5qJbNK'],2016-11-09,0.597,0.275,5,-13.375,1,0.03,0.716,0,0.0815,0.573,135.933,4
78DwRIo6Vj6wqteyerGetr,The Heart of Life,65,198200,0,['John Mayer'],['0hEurMDQu99nJRq8pTxO14'],2006-09-11,0.496,0.23800000000000002,1,-11.026,1,0.0301,0.958,0.0109,0.0875,0.349,175.96,4
2XHdKb40kMmc8yBaTrFvtN,Sail [ASOT 281] - Original Mix,6,109687,0,['Armin van Buuren'],['0SfsnGyD8FpIN4U4WCkBZ5'],2006-12-28,0.51,0.9109999999999999,0,-10.501,1,0.0408,0.00187,0.498,0.532,0.551,140.001,4
2wZTnl0pPFr3HBcyXfOaVJ,Until The End Of Time (with Beyoncé),60,322093,0,"['Justin Timberlake', 'Beyoncé']","['31TPClRtHm23RisEBtV3X7', '6vWDO969PvNqNYHIOW5v0m']",2006-09-13,0.56,0.37200000000000005,11,-6.58,0,0.0446,0.271,0,0.195,0.473,119.384,4
0HlBAsG81bua6itbCHyPUJ,Rock The Joint - 2006 Digital Remaster,1,232613,0,"['The Hoochie Coochie Men', 'Long John Baldry']","['621DSGx00N2e3L3MaxKyEC', '5x9DWz6SpEVu9NgL8aktm2']",2006-01-01,0.523,0.675,10,-8.759,1,0.0706,0.794,0.00000135,0.105,0.613,116.646,4
1VnQfAPIHwFImjfO9gnyUt,Leave the Pieces,59,210233,0,['The Wreckers'],['2jI32eTOcSx2bn1MGgRyei'],2006,0.514,0.679,6,-6.117000000000001,1,0.0273,0.0255,0,0.0594,0.496,164.109,4
1YtZ6sHC4TalQbK4c37bqJ,Muñeca de Trapo,58,233987,0,['La Oreja de Van Gogh'],['4U7lXyKdSf1JbM1aXvsodC'],2007-04-09,0.561,0.777,7,-3.285,0,0.0302,0.0524,0.0000855,0.10800000000000001,0.358,94.975,4
6Hg9evZW1GV4hQK8KqjcBj,Till The Sky Falls Down - Club Mix,1,311863,0,['Dash Berlin'],['1xT5p0VBpnZDrvVSjX9sri'],2007-12-04,0.813,0.6709999999999999,11,-8.35,1,0.0458,0.0182,0.204,0.13699999999999998,0.606,131.967,4
2gscB6kDOmrv1P6qs2KXE3,Wait and Bleed,70,147840,0,['Slipknot'],['05fG473iIaoy82BF1aGhL8'],2009-09-09,0.382,0.996,7,-4.119,1,0.10400000000000001,0.0020800000000000003,0,0.41700000000000004,0.327,93.345,4
4NDpn6yfD5aqafYWFEaJDz,Our Day Will Come,65,169373,0,['Amy Winehouse'],['6Q192DXotxtaysaqNPy5yR'],2011-01-01,0.705,0.634,5,-6.082999999999999,0,0.0282,0.0405,0.0000353,0.349,0.639,98.008,4
5O5PY5HJNPxD7KyqU0SEhH,Mujer Amante,64,376584,0,['Rata Blanca'],['632M26jlmnCrL8CqD5i7Kd'],2011-06-24,0.485,0.7909999999999999,10,-7.718999999999999,0,0.0358,0.00433,0,0.132,0.431,122.08,4
2yeI0FRWd1sqGpHEUc5DFm,Depois,61,173587,0,['Marisa Monte'],['0rSTXALHu0EKAawPLBdODH'],2011-01-01,0.547,0.547,10,-8.967,1,0.0306,0.833,0.00000585,0.172,0.45399999999999996,135.798,4
6mrm2jQ70bZTy45akRjUWH,Diminished2011,2,463778,0,['Wedard'],['0CBA5mUfyPo2JWjRAEoyS5'],2012-10-14,0.294,0.9790000000000001,6,-7.601,1,0.203,0.000319,0.6920000000000001,0.191,0.034,110.726,4
4SfTtn2E7zgYClvibdfsxJ,Falling Star - 2012 Remaster,6,167627,0,['Robin Trower'],['0MAvx5yzdhylg2ztJC3MD3'],2012-02-27,0.321,0.762,5,-7.926,0,0.0804,0.142,0.00125,0.0897,0.7020000000000001,151.972,4
2uVB5adnpdJjOWIRFRKeU2,Colors Of Persia (Mix Cut) - Original Mix,9,42973,0,['Alexandre Bergheau'],['67ZSnsSlSHDh8BU9BVHChm'],2012-12-20,0.6709999999999999,0.7909999999999999,0,-5.872999999999999,1,0.183,0.00000419,0.00173,0.304,0.568,133.987,4
5Qow41Qg6eT6wSKGJBk5H4,"Plappermäulchen, Polka schnell, Op. 245",8,194773,0,"['Josef Strauss', 'Franz Welser-Möst', 'Wiener Philharmoniker']","['42fQeku9L8IztrGyUKNcT1', '7JlPzWR6kQ48ZPLDixTTQ0', '003f4bk13c6Q3gAUXv7dGJ']",2013-01-01,0.34700000000000003,0.6509999999999999,5,-14.831,1,0.261,0.8079999999999999,0.7709999999999999,0.0625,0.51,180.41099999999997,4
2ekdnv2xVIyAdG3ySoDDeY,Wus Good / Curious,67,212880,1,['PARTYNEXTDOOR'],['2HPaUgqeutzr3jx5a9WyDV'],2013-07-01,0.344,0.537,8,-8.215,0,0.079,0.0727,0.000127,0.225,0.45299999999999996,82.87799999999999,5
5ABdWwSrPiShakTFqTYhao,Maybe This Christmas (2013),0,132000,0,['Years'],['5XOlhy9c0QCcqtd4tMfVAu'],2012-12-12,0.53,0.331,2,-10.616,1,0.0292,0.7390000000000001,0.237,0.14800000000000002,0.172,90.024,4
6O9Ae183gg3Y1cgPdbjwDz,Perdoname,66,270054,0,"['Deorro', 'DyCy', 'Adrian Delgado']","['6VD4UEUPvtsemqD3mmTqCR', '2qdqYad94Al0HLIgmUGQM5', '0D2VCZf17n5XVzgFAnO9cA']",2014-12-02,0.855,0.856,9,-2.574,0,0.105,0.000926,0.00271,0.9590000000000001,0.516,127.98899999999999,4
78DjUeWq1WU2ulBI0PbEJ1,Red And White (Mix Cut) - Original Mix,7,73871,0,['Maarten de Jong'],['1Rkbc6XIHQ89uq9n1a8kGY'],2014-12-19,0.46399999999999997,0.9470000000000001,6,-6.568,1,0.0362,0.00000311,0.961,0.235,0.45899999999999996,130,4
50Q6B2pWo7BPBqCjwE8s2N,Wild Out - Chooohooo,7,214400,0,"['Savage', 'Angel Dust', 'Baby Bash']","['1GbrJTB56Xs4XQGlmVbaCf', '4osVU3jyVz4gMMeyQr6ABg', '12PSlydMSjEHzSCj9X5qv7']",2004-01-01,0.8079999999999999,0.7490000000000001,8,-7.9110000000000005,0,0.0519,0.0101,0.0000177,0.308,0.604,102.95700000000001,4
0o9ivTBX7mjTnaUYF4Gk6t,The Imitation Game,63,157027,0,"['Alexandre Desplat', 'London Symphony Orchestra']","['71jzN72g8qWMCMkWC5p1Z0', '5yxyJsFanEAuwSM5kOuZKc']",2014-11-07,0.318,0.308,5,-13.675999999999998,0,0.0285,0.43799999999999994,0.889,0.109,0.0592,103.925,4
27NV2KxoQ8WuLMqlTDI61F,Often - Kygo Remix,72,234400,1,"['The Weeknd', 'Kygo']","['1Xyo4u8uXC1ZmMpatF05PJ', '23fqKkggKUBHNkbKtXEls4']",2015-04-07,0.523,0.491,7,-9.876,0,0.0491,0.12300000000000001,0,0.331,0.408,80.156,4
1gOpkryD7as6ssj97z7h4F,"Explosions-Polka, Op. 43",10,138533,0,"['Johann Strauss II', 'Zubin Mehta', 'Wiener Philharmoniker']","['5goS0v24Fc1ydjCKQRwtjM', '3FEd0qHPFOgcpfw7bCXB4x', '003f4bk13c6Q3gAUXv7dGJ']",2015-01-09,0.5489999999999999,0.374,3,-20.528000000000002,1,0.158,0.778,0.909,0.26,0.7170000000000001,142.695,4
2CPqh63wRVscbceKcPxwvv,The Ocean (feat. Shy Martin),74,183414,0,"['Mike Perry', 'SHY Martin']","['6lB8vOoI4DRrrVxXwuV19c', '7eCmccnRwPmRnWPw61x6jM']",2016-04-15,0.632,0.575,5,-6.478,1,0.028999999999999998,0.0225,0.00000181,0.10400000000000001,0.188,90.037,4
44mxIMXJFMwJaJNfi0n46S,Run Away,6,240000,0,"['Denis Kenzo', 'Angel Falls']","['66hvouo3QBf31PuetihmSQ', '5rFJL8YA8t1lv8lgjL7X2E']",2016-12-16,0.39899999999999997,0.945,4,-4.1930000000000005,0,0.187,0.0134,0,0.409,0.22699999999999998,132.17,4
1o0kWPueYo94LIjPYOE5Nf,Saint Pablo,66,372113,1,['Kanye West'],['5K4W6rqBFWDnAN6FQUkS6x'],2016-06-10,0.461,0.772,2,-3.98,0,0.375,0.282,0,0.17800000000000002,0.414,167.018,4
4eGWCM8thQ9X6VrNFdZpWo,Love Me Somebody - 2017 Remaster,7,188893,0,['Bad Company'],['5AEG63ajney2BoDXi0Vb84'],2019-07-19,0.486,0.22,0,-12.708,1,0.0302,0.58,0.0000544,0.115,0.36,132.13,3
79qxwHypONUt3AFq0WPpT9,Rainbow,73,214293,0,['Kacey Musgraves'],['70kkdajctXSbqSMJbQO424'],2018-03-30,0.581,0.19699999999999998,3,-7.697,1,0.0329,0.88,0,0.107,0.349,130.36700000000002,4
0qnGphEuWoUgr5clYBoJby,Phoenix,5,325192,0,['Rodriguez Jr.'],['6Th7POyVfZgiHJQ64ddV5Y'],2019-12-18,0.755,0.684,7,-10.843,1,0.0429,0.0305,0.855,0.086,0.514,123.98100000000001,4
6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,87,210463,0,['Ritt Momney'],['7MPGCB854Qo4alYMOPkBka'],2020-04-24,0.39899999999999997,0.491,6,-10.777999999999999,0,0.0538,0.0563,0.0008900000000000001,0.11,0.151,91.066,4
7ayJbUoDbRv1WdSL6Oz8jZ,Welcome to Los Angeles (Electronic Dance Music Festival DJ Hits Remix),25,270742,0,"['Greg Sletteland', 'DJ Utopia']","['1UiwiBUiZQ4JkuSNnlSOmB', '692HmX2mR7mWFCmj7AqrN2']",2020-03-03,0.6459999999999999,0.716,1,-11.665,1,0.0282,0.000851,0.757,0.179,0.53,124.008,4
3QH8rQGNFX8VLbCgZ7uPTS,Fly To My Room,80,222243,0,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],2020-11-20,0.764,0.526,11,-7.355,1,0.212,0.0484,0,0.0718,0.588,114.91,4
0qUcpOOna3kkrwfqky85e1,Eyes Blue Like The Atlantic (feat. Subvrbs),77,154599,0,"['Sista Prod', 'Subvrbs']","['7cSbcJTJBBSXDjRNR2qD61', '0NVy1xEsz4i8pX33Scv75n']",2020-07-20,0.768,0.33899999999999997,0,-13.169,1,0.777,0.608,0.000956,0.261,0.568,76.229,4
4rVW6XqAsSaf5vOwc8FREW,Wild (feat. Gary Clark Jr.),76,196907,0,"['John Legend', 'Gary Clark Jr.']","['5y2Xq6xcjJb2jVM54GHK3t', '01aC2ikO4Xgb2LUpf9JfKp']",2020-06-19,0.557,0.585,8,-6.2010000000000005,1,0.0431,0.036000000000000004,0,0.17600000000000002,0.305,63.391999999999996,4
